latitude,longitude,weather_id,weather_main,weather_description,weather_icon,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_direction,rain_1,rain_3,snow_1,snow_3,clouds,sunrise,sunset,w_date,w_time
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.08,275.16,277.68,278.52,1033,82,10000,3.6,60,0,0,0,0,75,1677827351,1677866717,2023-03-03,22:45:26
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.08,275.16,277.68,278.52,1033,82,10000,3.6,60,0,0,0,0,75,1677827351,1677866717,2023-03-03,22:50:26
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.08,275.16,277.68,278.52,1033,82,10000,3.6,60,0,0,0,0,75,1677827351,1677866717,2023-03-03,22:53:32
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.08,275.16,277.68,278.52,1033,82,10000,3.6,60,0,0,0,0,75,1677827351,1677866717,2023-03-03,22:56:01
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.08,275.16,277.68,278.52,1033,82,10000,3.6,60,0,0,0,0,75,1677827351,1677866717,2023-03-03,22:53:32
53.3545,-6.2594,803,Clouds,"broken clouds",04n,278.11,275.2,277.75,278.5,1033,81,10000,3.6,60,0,0,0,0,75,1677827351,1677866716,2023-03-03,23:02:16
53.3545,-6.2594,803,Clouds,"broken clouds",04n,278.11,275.2,277.75,278.5,1033,81,10000,3.6,60,0,0,0,0,75,1677827351,1677866716,2023-03-03,23:13:02
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.13,275.23,277.77,278.52,1033,81,10000,3.6,60,0,0,0,0,75,1677827351,1677866717,2023-03-03,23:15:31
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.13,275.23,277.77,278.52,1033,81,10000,3.6,60,0,0,0,0,75,1677827351,1677866717,2023-03-03,23:15:31
53.3545,-6.2594,803,Clouds,"broken clouds",04n,278.24,276.1,277.66,278.7,1033,80,10000,2.57,40,0,0,0,0,75,1677827351,1677866716,2023-03-03,23:23:15
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.3,276.17,277.68,278.72,1033,80,10000,2.57,40,0,0,0,0,75,1677827351,1677866717,2023-03-03,23:25:53
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.19,276.04,277.68,278.65,1033,81,10000,2.57,40,0,0,0,0,75,1677827351,1677866717,2023-03-03,23:32:16
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.89,275.28,277.36,278.65,1033,83,10000,3.09,20,0,0,0,0,75,1677827351,1677866717,2023-03-03,23:45:27
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.89,275.28,277.36,278.65,1033,83,10000,3.09,20,0,0,0,0,75,1677827351,1677866717,2023-03-03,23:46:56
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.89,275.28,277.36,278.65,1033,83,10000,3.09,20,0,0,0,0,75,1677827351,1677866717,2023-03-03,23:55:28
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.2,275.65,277.36,279.27,1033,81,10000,3.09,20,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:00:14
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.89,275.28,277.36,278.65,1033,83,10000,3.09,20,0,0,0,0,75,1677827351,1677866717,2023-03-03,23:55:28
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.84,275.22,277.36,278.36,1033,82,10000,3.09,20,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:08:09
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.84,275.22,277.36,278.36,1033,82,10000,3.09,20,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:08:09
53.3462,-6.2599,803,Clouds,"broken clouds",04n,278.5,276.32,277.36,279.27,1033,79,10000,2.68,20,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:19:44
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.47,277.41,277.36,279.27,1033,79,10000,1.54,0,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:25:29
53.3467,-6.2599,803,Clouds,"broken clouds",04n,278.5,277.44,277.36,279.27,1033,79,10000,1.54,0,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:23:05
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.47,277.41,277.36,279.27,1033,79,10000,1.54,0,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:29:03
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.34,277.26,277.22,279.27,1033,79,10000,1.54,0,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:32:15
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.67,275.42,277.22,278.36,1033,83,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:45:29
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.67,275.42,277.22,278.36,1033,83,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:45:04
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.34,276.22,277.22,279.27,1033,80,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:54:14
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.34,276.22,277.22,279.27,1033,80,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:53:32
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.34,276.22,277.22,279.27,1033,80,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,00:53:32
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.42,276.31,277.22,279.27,1033,79,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:06:41
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.42,276.31,277.22,279.27,1033,79,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:06:41
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.43,275.93,277.22,279.27,1033,79,10000,3.09,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:18:52
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.43,275.93,277.22,279.27,1033,79,10000,3.09,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:18:52
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.49,276,277.22,279.27,1033,78,10000,3.09,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:26:38
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.49,276,277.22,279.27,1033,78,10000,3.09,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:28:14
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.49,276,277.22,279.27,1032,78,10000,3.09,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:40:31
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.49,276,277.22,279.27,1032,78,10000,3.09,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:40:31
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.4,276.2,277.22,279.27,1033,79,10000,2.68,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:48:31
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.4,276.2,277.22,279.27,1033,79,10000,2.68,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:48:31
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.4,276.2,277.22,279.27,1033,79,10000,2.68,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,01:53:54
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.56,276.39,277.22,279.27,1033,78,10000,2.68,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:05:04
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.56,276.39,277.22,279.27,1033,78,10000,2.68,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:10:32
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.5,276.01,277.22,279.27,1032,78,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:15:32
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.5,276.01,277.22,279.27,1033,78,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:17:16
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.44,275.94,277.22,279.27,1032,78,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:23:54
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.44,275.94,277.22,279.27,1032,78,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:23:54
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.44,275.94,277.22,279.27,1032,78,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:26:02
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.44,275.94,277.22,279.27,1032,77,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:38:05
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.23,276.55,277.22,279.27,1032,78,10000,2.06,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:45:33
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.23,276.55,277.22,279.27,1032,78,10000,2.06,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:47:16
53.3524,-6.2613,803,Clouds,"broken clouds",04n,278.18,276.49,277.18,279.23,1032,78,10000,2.06,340,0,0,0,0,75,1677913612,1677953230,2023-03-04,02:51:52
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.23,276.55,277.22,279.27,1032,78,10000,2.06,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:53:54
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.23,276.55,277.22,279.27,1032,78,10000,2.06,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,02:54:06
53.3467,-6.2599,803,Clouds,"broken clouds",04n,278.21,276.53,277.22,279.27,1032,78,10000,2.06,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:08:05
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.2,276.52,277.22,279.27,1032,78,10000,2.06,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:15:34
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.2,276.52,277.22,279.27,1032,78,10000,2.06,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:11:04
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278,276.28,277.22,278.92,1032,79,10000,2.06,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:24:27
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278,276.28,277.22,278.92,1032,79,10000,2.06,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:30:11
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278,276.28,277.22,278.92,1032,79,10000,2.06,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:24:27
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.05,276.34,277.22,278.92,1032,79,10000,2.06,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:39:18
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.05,276.17,277.22,278.92,1032,79,10000,2.24,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:43:02
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.05,275.87,277.22,278.92,1032,79,10000,2.57,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:48:52
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.05,275.87,277.22,278.92,1032,79,10000,2.57,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:55:35
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.17,276.02,277.36,278.92,1032,78,10000,2.57,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:00:35
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.05,275.87,277.22,278.92,1032,79,10000,2.57,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,03:55:35
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.96,275.77,277.36,278.65,1032,79,10000,2.57,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:09:50
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.96,275.77,277.36,278.65,1032,79,10000,2.57,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:08:25
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.96,275.77,277.36,278.65,1032,79,10000,2.57,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:09:50
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.94,276.04,277.36,278.65,1032,77,10000,2.24,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:17:16
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.94,276.04,277.36,278.65,1032,77,10000,2.24,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:21:04
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.05,276.17,277.36,278.72,1032,77,10000,2.24,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:33:32
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.05,276.17,277.36,278.72,1032,77,10000,2.24,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:39:25
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.05,276.17,277.36,278.72,1032,77,10000,2.24,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:42:03
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.24,277.15,277.68,278.72,1033,77,10000,1.54,0,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:48:28
53.3498,-6.2603,803,Clouds,"broken clouds",04n,278.24,277.15,277.68,278.72,1033,77,10000,1.54,0,0,0,0,0,75,1677913611,1677953230,2023-03-04,04:48:28
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.77,275.54,276.25,278.72,1032,80,10000,2.57,310,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:00:06
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.77,275.54,276.25,278.72,1032,80,10000,2.57,310,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:00:06
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.65,275.4,276.25,278.36,1032,80,10000,2.57,310,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:09:06
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.65,275.4,276.25,278.36,1032,80,10000,2.57,310,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:09:06
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.65,275.4,276.25,278.36,1032,80,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:20:37
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.65,275.4,276.25,278.36,1032,80,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:20:37
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.65,275.4,276.25,278.36,1032,80,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:29:27
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.65,275.4,276.25,278.36,1032,80,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:30:05
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.65,275.4,276.25,278.36,1032,80,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:40:38
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.65,275.4,276.25,278.36,1032,80,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:40:38
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.65,275.4,276.25,278.36,1032,80,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:40:38
53.3467,-6.2599,803,Clouds,"broken clouds",04n,277.9,276.17,276.25,278.36,1033,79,10000,2.06,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:53:05
53.3467,-6.2599,803,Clouds,"broken clouds",04n,277.9,276.17,276.25,278.36,1033,79,10000,2.06,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,05:53:05
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.92,276.19,276.25,278.36,1033,79,10000,2.06,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:00:15
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.82,276.07,276.25,278.16,1032,79,10000,2.06,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:08:14
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.82,276.07,276.25,278.16,1032,79,10000,2.06,320,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:08:14
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.5,275.22,276.25,278.16,1033,79,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:20:39
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.5,275.22,276.25,278.16,1033,79,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:18:51
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.5,275.22,276.25,278.16,1033,79,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:30:33
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.5,275.22,276.25,278.16,1033,79,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:35:04
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.5,275.22,276.25,278.16,1033,79,10000,2.57,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:35:04
53.3455,-6.2643,803,Clouds,"broken clouds",04n,277.5,275.22,276.25,278.15,1033,79,10000,2.57,330,0,0,0,0,75,1677913612,1677953231,2023-03-04,06:41:31
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.41,274.7,276.25,278.16,1033,79,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:48:44
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.41,274.7,276.25,278.16,1033,79,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:51:47
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.41,274.7,276.25,278.16,1033,79,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:51:47
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.41,274.7,276.25,278.16,1033,79,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,06:54:29
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.46,274.76,276.25,278.16,1033,78,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:09:08
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.46,274.76,276.25,278.16,1033,78,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:09:08
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.46,274.76,276.25,278.16,1033,78,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:09:10
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.46,274.76,276.25,278.16,1033,78,10000,3.09,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:15:31
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.43,274.72,276.25,278.16,1033,78,10000,3.09,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:22:25
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.48,274.78,276.25,278.16,1033,78,10000,3.09,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:35:04
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.48,274.78,276.25,278.16,1033,78,10000,3.09,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:40:41
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.48,274.78,276.25,278.16,1033,78,10000,3.09,330,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:41:03
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.77,275.13,277.22,278.16,1033,77,10000,3.09,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:50:04
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.77,275.13,277.22,278.16,1033,77,10000,3.09,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:50:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.77,275.13,277.22,278.16,1033,77,10000,3.09,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,07:50:04
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.73,275.09,277.22,278.16,1032,78,10000,3.09,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:04:08
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.73,275.09,277.22,278.16,1032,78,10000,3.09,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:00:31
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.67,275.01,277.22,278.16,1032,78,10000,3.09,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:12:32
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.6,275.34,276.68,278.16,1033,78,10000,2.57,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:15:46
53.3467,-6.2599,803,Clouds,"broken clouds",04d,277.6,275.34,276.68,278.16,1033,78,10000,2.57,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:23:05
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.6,275.34,276.68,278.16,1033,78,10000,2.57,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:26:05
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.6,275.34,276.68,278.16,1033,77,10000,2.57,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:35:43
53.3467,-6.2599,803,Clouds,"broken clouds",04d,277.6,275.34,276.68,278.16,1033,77,10000,2.57,350,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:38:05
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.6,275.34,276.68,278.16,1033,77,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:45:43
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.6,275.34,276.68,278.16,1033,77,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:45:43
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.73,275.49,277.22,278.16,1033,77,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:47:16
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.73,275.49,277.22,278.16,1033,76,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:58:49
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.73,275.49,277.22,278.16,1033,76,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,08:59:05
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.73,275.49,277.22,278.16,1032,76,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,09:02:16
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.73,275.49,277.22,278.16,1032,76,10000,2.57,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,09:07:56
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.72,274.41,277.22,278.16,1033,76,10000,4.12,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,09:20:44
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.72,274.41,277.22,278.16,1033,76,10000,4.12,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,09:25:44
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.72,274.41,277.22,278.16,1033,76,10000,4.12,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,09:25:44
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.93,274.67,277.36,278.72,1033,76,10000,4.12,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,09:32:16
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.93,274.67,277.36,278.72,1033,76,10000,4.12,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,09:32:16
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.01,274.25,277.36,278.72,1033,76,10000,5.14,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,09:45:26
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.01,274.25,277.36,278.72,1033,76,10000,5.14,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,09:45:26
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.01,274.25,277.36,278.72,1033,76,10000,5.14,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,09:45:26
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.96,274.18,277.36,278.69,1033,75,10000,5.14,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:00:46
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.96,274.18,277.36,278.69,1033,75,10000,5.14,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:00:46
53.3453,-6.2583,803,Clouds,"broken clouds",04d,277.97,274.2,277.36,278.69,1033,75,10000,5.14,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:01:51
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.91,274.12,277.36,278.69,1033,75,10000,5.14,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:09:04
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.91,274.12,277.36,278.69,1033,75,10000,5.14,10,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:15:04
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.89,274.09,277.36,278.69,1033,74,10000,5.14,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:23:54
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.89,274.09,277.36,278.69,1033,74,10000,5.14,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:23:54
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.89,274.09,277.36,278.69,1033,74,10000,5.14,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:23:54
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278,274.23,277.36,278.69,1033,74,10000,5.14,360,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:40:24
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278,274.23,277.36,278.69,1033,73,10000,5.14,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:45:47
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278,274.23,277.36,278.69,1033,73,10000,5.14,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:50:47
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278,274.23,277.36,278.69,1033,73,10000,5.14,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:45:47
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278,274.23,277.36,278.69,1033,72,10000,5.14,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:58:09
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278,274.23,277.36,278.69,1033,73,10000,5.14,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:51:07
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278,274.23,277.36,278.69,1033,72,10000,5.14,340,0,0,0,0,75,1677913611,1677953230,2023-03-04,10:58:09
53.3534,-6.2649,803,Clouds,"broken clouds",04d,277.98,274.21,277.33,278.66,1033,72,10000,5.14,340,0,0,0,0,75,1677913613,1677953231,2023-03-04,11:12:19
53.3496,-6.2625,803,Clouds,"broken clouds",04d,278.08,274.1,277.36,278.69,1033,73,10000,5.66,10,0,0,0,0,75,1677913612,1677953230,2023-03-04,11:19:09
